name,city,address,latitude,longitude,google_rating,google_review_count,place_id,category
NOX Belsize Park,London,"154 Haverstock Hill, London",51.5490813,-0.1619541,3.8,265.0,ChIJA5nzVfIadkgR_WgDCNE_2Po,hotels
Design Apts Belsize Park,London,"Howitt Road, London",51.5479159,-0.1659845,,,ChIJAQAAP40adkgRjSJOj9DZSNY,hotels
The Warrington Hotel,London,"Warrington Hotel, 93 Warrington Crescent, London",51.52721789999999,-0.1831485,4.1,1042.0,ChIJgYrhaKYadkgRsaYEvYGy7aM,hotels
Regents Park Apartments,London,"Strathmore Court, 143 Park Road, London",51.5297257,-0.1678398,3.0,1.0,ChIJFbK7JrkadkgR56sRYTobITU,hotels
Europa House,London,"79A Randolph Avenue, London",51.5270741,-0.1828177,4.6,56.0,ChIJKS-fc6YadkgRweiSRD1wwuk,hotels
Avoca House Hotel,London,"Avoca House Hotel, 46 Belsize Park, London",51.5464025,-0.1737899,4.0,91.0,ChIJv6ReKpAadkgRKZkQrtGnM0Y,hotels
Luxury Frampton Apartments,London,"85 Frampton Street, London",51.5238734,-0.1737991,2.0,1.0,ChIJAQAwXLAadkgRczpLj3CA1bQ,hotels
Welby Short Lets,London,"37 Belsize Avenue, London",51.5502122,-0.1686983,4.0,132.0,ChIJEfHdQ4wadkgRhvEe3Zawl64,hotels
Belsize House (Belsize Park),London,"40 Belsize Park Gardens, London",51.5475886,-0.1665207,3.9,121.0,ChIJZ-Y8bY0adkgRWcuZE59CFlM,hotels
Belsize Park Apartments,London,"24-25 Belsize Square, London",51.5469668,-0.1691686,4.2,52.0,ChIJnZ8F840adkgRCcoDReuFpzo,hotels
Primrose Guesthouse,London,"34 Primrose Gardens, London",51.547304,-0.1628048,4.6,74.0,ChIJSfDUmvIadkgR66HQu0gJiuQ,hotels
Somerset Hotel Baker Street London,London,"6 Dorset Square, London",51.5231633,-0.1600902,2.5,425.0,ChIJzdr43MgadkgRyfwZ17QyO2s,hotels
Paddington Green Serviced Apartments by Concept Apartments,London,"18 Paddington Green, London",51.5208188,-0.1734259,3.9,114.0,ChIJ8SnNn7EadkgRRA0rNdDqsz8,hotels
Park Avenue Baker Street,London,"173 Gloucester Place, London",51.5241503,-0.1609363,3.7,403.0,ChIJrwmb8sgadkgRMkoa_tOVAhk,hotels
Marylebone Inn Hotel,London,"119 Gloucester Place, London",51.5207954,-0.1595312,4.2,256.0,ChIJBYWNRckadkgRwRGQ4hoSzdo,hotels
Americana Hotel,London,"172-174 Gloucester Place, London",51.52460129999999,-0.1607577,3.6,374.0,ChIJJfFVT8kadkgRUMDTb_uoUEM,hotels
Edgware Road Inn,London,"318 Edgware Road, London",51.5212326,-0.1711018,3.8,50.0,ChIJ18mLUbEadkgR4MMtUSFoX2M,hotels
Access Accommodation Camden,London,"31 Kentish Town Road, London",51.5404592,-0.1423949,2.9,9.0,ChIJXSmz9uEadkgRehDW5gDhN9Y,hotels
The Enterprise Bar & Hotel,London,"2 Haverstock Hill, London",51.5440612,-0.15264,4.2,764.0,ChIJc83hhu8adkgRb6ZtvbOUHHs,hotels
Travelodge London Marylebone,London,"Harewood Row, London",51.5221075,-0.1641471,3.3,930.0,ChIJK_Uw2MkadkgRBPH0PX3-sc0,hotels
Haven Hotel,London,"6-8 Sussex Gardens, London",51.5181151,-0.1680775,3.3,378.0,ChIJzWHsW7QadkgRT1YfyIyvQB4,hotels
The Green Man,London,"308 Edgware Road, London",51.52036140000001,-0.1703555,3.8,1397.0,ChIJH0Umq7YadkgRPTfsozars7c,hotels
Camden Market Apartments,London,"26 Inverness Street, London",51.5395013,-0.1444689,2.0,7.0,ChIJ61e5DuEadkgRUFbM88tPjek,hotels
Marylebone Apartments,London,"18 Cosway Street, London",51.52178439999999,-0.1659369,3.7,49.0,ChIJ7_9MP7YadkgRRjlFC_Hf4ho,hotels
Tower Hill Nice Rooms 3,London,"Emerald House, 1C King Henry's Road, London",51.5427318,-0.1564046,4.0,3.0,ChIJq6pe5u4adkgRYb0nHc4dM9A,hotels
Miles Place Apartments,London,"115 Broadley Street, London",51.52156960000001,-0.1707858,3.5,6.0,ChIJUVDYNbEadkgRB0qvqxn58g8,hotels
Gloucester Place,London,"197 Gloucester Place, London",51.5248515,-0.1612371,3.7,7.0,ChIJ03xg6KQbdkgR-FZWCB7J2io,hotels
"Point A London, Paddington",London,"41 Praed Street, London",51.51823049999999,-0.1707419,4.1,1508.0,ChIJ7dAeMLkEdkgR4spWaYzOQck,hotels
London Hype Park,London,"61 Lisson Street, London",51.5209203,-0.1680844,5.0,1.0,ChIJaZS6j7YadkgRzCsZY6fWYXs,hotels
Phoenix Hostel London,London,"6 Daventry Street, London",51.521261,-0.166822,3.5,960.0,ChIJdRQ3ZrYadkgRK0oNBZwgZQ0,hotels
St Christopher's Inn,London,"48-50 Camden High Street, London",51.536023,-0.139639,3.7,536.0,ChIJhZFv9R8bdkgRhUkfVWlOtAE,hotels
Euston Square Hotel,London,"152 156 North Gower Street, London",51.5259397,-0.1360589,3.7,870.0,ChIJuSgRGyYbdkgRfE5QonVIH9k,hotels
Smart Camden Inn,London,"55-57 Bayham Street, London",51.5368365,-0.1394395,3.6,944.0,ChIJafuXkx8bdkgRzj4SvhxeclY,hotels
"New Market Ale House, Hotel & Restaurant",London,"Newmarket Ale House, 17 York Way, London",51.5432137,-0.1261174,3.3,478.0,ChIJf5tUAxEbdkgR6IMf5VAwh1o,hotels
Blandford Hotel,London,"80 Chiltern Street, London",51.5212308,-0.1557964,4.0,293.0,ChIJ4Yo1is4adkgR9Wfxv0lXSKc,hotels
Regency Hotel Westend,London,"19 Nottingham Place, London",51.5215855,-0.1533121,3.5,111.0,ChIJ2coVIs4adkgR54DiJxHYSqw,hotels
Montagu Place Hotel,London,"2-3 Montagu Place, London",51.51908599999999,-0.1592146,4.6,230.0,ChIJf7JXtssadkgRNw8J0i94_o0,hotels
Pullman London St Pancras,London,"100, 110 Euston Road, London",51.5285982,-0.128333,4.5,3597.0,ChIJkY_rGDsbdkgRq0DIwZ0mWcI,hotels
Nottingham Place Hotel London,London,"37 Nottingham Place, London",51.522143,-0.153385,4.3,133.0,ChIJRyZUJc4adkgR0VgJpSxwCaU,hotels
Meliá White House,London,"Albany Street, London",51.52522399999999,-0.14371,4.3,4517.0,ChIJO_dAgdcadkgRgjP_gGVFqy0,hotels
Hilton London Euston,London,"17-18 Upper Woburn Place, London",51.5265017,-0.1301265,3.7,1615.0,ChIJeXmjRiUbdkgR2hvU91c7QPs,hotels
regency hotel parkside,London,"25 Nottingham Place, London",51.5217697,-0.1533364,3.9,179.0,ChIJkdmEI84adkgRRqd3XaRBtNU,hotels
Astor Court Hotel,London,"20 Hallam Street, London",51.5197286,-0.1431001,3.8,755.0,ChIJdWoO2tUadkgR9ogruMdJ6aY,hotels
Britannia Warren Street,London,"168 Drummond Street, London",51.5263293,-0.1398867,,,ChIJsxof6ScbdkgRP4SltqoaP04,hotels
Opulence Central London,London,"47 Gloucester Place, London",51.5180119,-0.1582577,2.4,118.0,ChIJUZ57VJ-32EcRs7cqKpAdClU,hotels
Central Victorian House,London,"101 Camden Road, London",51.5443114,-0.1358918,4.3,54.0,ChIJVWSZhRwbdkgRjUsgF-jBLyw,hotels
Travelodge London Central Euston,London,"1-11 Grafton Place, London",51.52801529999999,-0.1313059,3.6,1765.0,ChIJhfLIHCUbdkgReJ4B8pWAbW0,hotels
Comfort Inn Kings Cross,London,"2-7 Saint Chad's Street, London",51.5301066,-0.121343,3.1,438.0,ChIJ7ZmUOTkbdkgRShUVsql6GSY,hotels
Kabannas London St Pancras,London,"79-81 Euston Road, London",51.528837,-0.126457,4.1,1293.0,ChIJl0ONcyYbdkgRS_hSVhHSERU,hotels
Central Hotel London,London,"16-18 Argyle Street, London",51.5291767,-0.1239068,3.9,460.0,ChIJx62q3TsbdkgRv4w3uYwbF9I,hotels
The Judd Hotel,London,"46 Cartwright Gardens, London",51.52645169999999,-0.1272608,3.6,768.0,ChIJPwq9kzobdkgRvgXUwJ8Rm2M,hotels
Crestfield Hotel,London,"2-4 Crestfield Street, London",51.5297911,-0.1224308,4.0,816.0,ChIJ9Q2ERDkbdkgRWog68xdkmP0,hotels
"The Megaro Hotel - Kings Cross St Pancras, London",London,"1 Belgrove Street, London",51.52980040000001,-0.1238078,4.2,684.0,ChIJgxfx5TsbdkgRHhChTM1Piis,hotels
Arriva Hotel,London,"55 Swinton Street, London",51.5287633,-0.1183635,3.3,1181.0,ChIJExrSkTgbdkgRxQFrWnv2goA,hotels
Jesmond Dene - St Pancras Hotel Group,London,"31 Argyle Street, London",51.52895090000001,-0.123243,4.0,363.0,ChIJQ4jG2DsbdkgRb97YRl66dds,hotels
Clink261,London,"261-265 Grays Inn Road, London",51.5290614,-0.1201225,3.9,2493.0,ChIJj2GS5DgbdkgR5ByCB6VlX3M,hotels
Howard Winchester Hotel,London,"9 Argyle Square, London",51.5294509,-0.1219734,3.7,508.0,ChIJAxuMFDkbdkgRK2HkzBygE1E,hotels
European Hotel,London,"11-15 Argyle Square, London",51.52934200000001,-0.1219444,3.0,757.0,ChIJAxuMFDkbdkgRvjazEFRPTgk,hotels
Elmwood Hotel,London,"19 Argyle Square, London",51.529006,-0.121571,2.8,603.0,ChIJAxuMFDkbdkgR3AnUvB-kg6A,hotels
George Hotel,London,"58-60 Cartwright Gardens, London",51.52613839999999,-0.1263452,3.9,482.0,ChIJF9GuYjobdkgRwioWLd2HTWA,hotels
The Fairway Hotel,London,"15 Argyle Street, London",51.5293876,-0.1236048,3.9,380.0,ChIJF_b33TsbdkgR5U8ml8n6XSI,hotels
Alhambra Hotel,London,"17-19 Argyle Street, London",51.5292885,-0.1236421,3.9,686.0,ChIJdbdv3jsbdkgRVcbCeLaQ8-8,hotels
Excelsior Hotel Kings Cross,London,"42 Argyle Square, London",51.5289375,-0.1227966,2.8,163.0,ChIJR-SvZTkbdkgRZZt4kLYqeNY,hotels
Smart Russell Square,London,"71-72 Guilford Street, London",51.5227976,-0.1232087,3.3,3139.0,ChIJt9C-KTcbdkgRJq74i41gJvE,hotels
Belgrove Hotel,London,"1-3 Belgrove Street, London",51.5296537,-0.1235637,3.1,636.0,ChIJTWdz4TsbdkgR4uGhBi07VvI,hotels
The Goodenough,London,"23 Mecklenburgh Square, London",51.5254073,-0.1176524,4.1,491.0,ChIJR8AMAkgbdkgRwFZ5S2cDwis,hotels
Thistle London Bloomsbury Park,London,"126 Southampton Row, London",51.52088190000001,-0.122967,3.6,689.0,ChIJw5H5sTYbdkgRpWJCie-sYjI,hotels
Grange Clarendon Hotel,London,"34-37 Bedford Place, London",51.5197933,-0.1241844,3.7,448.0,ChIJd4hAQMwEdkgRQRecGF_RBQw,hotels
The Montague on the Gardens,London,"15 Montague Street, London",51.5201977,-0.1256648,4.6,1120.0,ChIJv8vJ1zMbdkgRkJucoCOJtxQ,hotels
The Academy Hotel,London,"21 Gower Street, London",51.52060849999999,-0.1307457,4.1,378.0,ChIJ8WMe5h8bdkgRs2yil5z466A,hotels
Swinton Street Apartments,London,"4 Swinton Street, London",51.5294554,-0.1162262,2.8,443.0,ChIJN_4maEcbdkgR_8W3qHNHQrE,hotels
Angus Hotel,London,"31-32 Argyle Square, London",51.52852499999999,-0.122105,3.8,454.0,ChIJdduYcTkbdkgR7EulamttDX8,hotels
Pembury Hotel,London,"326-328, 326-328 Seven Sisters Road, London",51.56598879999999,-0.1020045,3.1,554.0,ChIJN8U_u4UbdkgRs3cXRR0lW2M,hotels
Queens Hotel,London,"324 Seven Sisters Road, London",51.5658857,-0.1021408,3.5,387.0,ChIJN8U_u4UbdkgRkEvjEEPamCM,hotels
The Rokxy Townhouse,London,"29 Argyle Square, London",51.5285132,-0.1218838,3.8,179.0,ChIJA2fSDDkbdkgRVoWgT2fTc0I,hotels
Best Western London Highbury,London,"374 Seven Sisters Road, London",51.56788530000001,-0.0991968,4.0,753.0,ChIJ5ai3AYYbdkgRY-T6jw62mQU,hotels
Carlton Hotel,London,"Birkenhead Street, London",51.5304106,-0.1221826,3.0,669.0,ChIJWwbYSzkbdkgRNS2pbB5yjyI,hotels
Finsbury Serviced Apartments,London,"13 Goodwin Street, London",51.5641659,-0.1079249,4.5,114.0,ChIJM-S3bZsbdkgRXE-b6jt5AZ4,hotels
The California - London Kings Cross,London,"4-8 Belgrove Street, London",51.5295067,-0.1234645,3.9,713.0,ChIJ8SWJXzkbdkgRNSs-uYWVpLE,hotels
Travelodge London Central Kings Cross,London,"Willings House, 356-364 Grays Inn Road, London",51.5302422,-0.1203533,3.5,1730.0,ChIJn-Pl1jgbdkgRIC6NG_oWkaU,hotels
Travelodge London Farringdon,London,"10, 42 King's Cross Road, London",51.5271661,-0.1142593,3.7,2109.0,ChIJ5YL5PUcbdkgRgUqhcDRnVkM,hotels
Central Station,London,"37 Wharfdale Road, London",51.533441,-0.12095,3.9,162.0,ChIJvU40Vj4bdkgRTd24XULHrKs,hotels
Budget Guest House,London,"23 Swinton Street, London",51.5290581,-0.1168295,1.9,87.0,ChIJsUY3aUcbdkgRk6KletAtaug,hotels
Shoredich & Aparments,London,"Flat 10, 11, 279 City Road, London",51.5300869,-0.09839289999999999,,,ChIJZ77-R1kbdkgR2o6rdGRbfXU,hotels
The Luxury Inn,London,"156 Tottenham Road, London",51.5458685,-0.08316590000000001,4.8,165.0,ChIJF0VlCJAcdkgRq4HduWk5dbQ,hotels
Shoreditch & Old Street Apartment,London,"118 Old Street, London",51.524873,-0.09275,,,ChIJPxmSDagcdkgRFS9J88wjAqo,hotels
Rose Hotel London,London,69-71 Stoke Newington Road,51.5535292,-0.07498420000000001,3.3,17.0,ChIJeV5bx4scdkgRuUxzkHQFyJg,hotels
The Rose & Crown,London,"199 Stoke Newington Church Street, London",51.5610368,-0.0836905,4.3,793.0,ChIJJVh1v3wcdkgRwB3qqAhyAV4,hotels
The Highbury Centre,London,"20-26 Aberdeen Park, London",51.5513305,-0.0951283,4.5,221.0,ChIJ81Qi5H0bdkgRy25gEqfbgxk,hotels
Comfortable Room for Guest,London,"Patmore House, Flat12, Stokenewington",51.55174390000001,-0.08123169999999999,,,ChIJVVWlTI8cdkgRl3wiI25Qkt4,hotels
Still Life Old Street Executive,London,"Bezier Apartments, London",51.5249519,-0.08707269999999999,,,ChIJh0NtW68cdkgRgUI-04sqRbg,hotels
Highbury & Islington Hub,London,"35a Highbury Corner, London",51.5466955,-0.1044334,3.9,30.0,ChIJ4yiXtXobdkgR0f2HL5qdp54,hotels
Hancock Luxury,London,"151-157 City Road, Greater, London",51.5278753,-0.08891439999999999,,,ChIJpaI_Y6YcdkgRYdTe7F3BSrY,hotels
Central Superior Apartments,London,"Unit 13, 1-13 Adler Street, London",51.5235588,-0.09849890000000003,,,ChIJq_w6PVcbdkgR_waodXKDeMM,hotels
Angel Townhouse - Boutique Hotel,London,"72 Prebend Street, London",51.53758879999999,-0.09359939999999999,4.6,196.0,ChIJnWga3J8cdkgR23BbzaORGtM,hotels
Alexander Fleming Halls of Residence,London,"3 Hoxton Market, Pitfield Street, London",51.5272028,-0.0829917,3.9,54.0,ChIJMcQaOqUcdkgRLQWUIJD_52U,hotels
Rivington Apartments,London,"28-30 Rivington Street, London",51.5259312,-0.0819371,2.5,6.0,ChIJryMJrLocdkgRGoNVU5F04Zc,hotels
Central London Premium Angel Apartments,London,"Apartment 3, 29 Chapel Market, London",51.5336968,-0.1083651,,,ChIJq6pT-UIbdkgRWxav61CKRqc,hotels
Dalston Hackney,London,"Patmore House, Flat12",51.55174390000001,-0.08123169999999999,2.0,1.0,ChIJVVWlTI8cdkgR_LSkyDfms9w,hotels
easyHotel London City Shoreditch,London,"80 Old Street, London",51.5244235,-0.09462229999999999,4.1,3786.0,ChIJAwwEDagcdkgRfVlGZJpVmPQ,hotels
The Brownswood,London,"271 Green Lanes, London",51.5639546,-0.09265509999999999,4.3,1145.0,ChIJxW9Hk3gcdkgR6f7yHBriqJs,hotels
196 Bishopsgate,London,"196 Bishopsgate, London",51.5179486,-0.0796542,3.5,137.0,ChIJKVpDU7IcdkgR_aIZbe1305o,hotels
Airport Hotels.com,London,"35 Kingsland Road, London",51.5290782,-0.0779585,5.0,1.0,ChIJqcLMuLscdkgRo9_loHGyIjQ,hotels
TheLodgingRooms - Clerkenwell,London,"146b Saint John Street, London",51.5234685,-0.1022408,,,ChIJKT5t-lAbdkgR5gs3IZqIUYI,hotels
LSE Rosebery Hall,London,"90 Rosebery Avenue, London",51.5275605,-0.1070654,4.0,389.0,ChIJbVq3PEUbdkgR2aNFq1irjBM,hotels
Angel Inn,London,"420 Saint John Street, London",51.53151769999999,-0.1059958,4.4,163.0,ChIJB9ViTkMbdkgRGbIAE-IA-oM,hotels
Premier Inn London Hackney hotel,London,"27 Dalston Lane, London",51.54638509999999,-0.07318939999999999,4.1,844.0,ChIJFb0Cf5IcdkgRXo7YY_zVO1A,hotels
Middleton house,London,"Middleton Road, London",51.5402709,-0.0698705,4.0,6.0,ChIJE_TVSOscdkgRwb8r7DJFkc8,hotels
Travelodge London Hackney,London,"19 Amhurst Road, London",51.5474449,-0.0560398,3.8,659.0,ChIJ6xo82focdkgRsEz42Wf5aZU,hotels
Kip Hotel,London,"2 Aspland Grove, London",51.5474858,-0.05626279999999999,3.9,962.0,ChIJd3IK3PocdkgRtc6rhLhF-Hg,hotels
The Crown Pub & Guesthouse,London,"418 Mare Street, London",51.5495403,-0.0545041,4.6,617.0,ChIJm9rZpvscdkgRN2vzRBKuZVA,hotels
Angel Support Living Ltd,London,"Juno House, 122 Old Bethnal Green Road, London",51.5304665,-0.05711240000000002,,,ChIJXSrOYNscdkgRbwtY01t_8N4,hotels
Pisoria | Rooms to rent in London & Co-living,London,"Pisoria, 101 Roman Road, London",51.5285903,-0.04942580000000001,4.5,275.0,ChIJCy93_NgcdkgRe-yQz2E8zQs,hotels
Rooms Forge,London,"492 Bethnal Green Road, London",51.527255,-0.0564156,3.7,3.0,ChIJ86vx0qwcdkgRXG9oPfINfek,hotels
Central Hoxton,London,"100 Kingsland Road, London",51.5299193,-0.07716329999999999,4.0,372.0,ChIJe1Pt6LscdkgRJ82Y9qOCzCs,hotels
Park Villa Boutique Hostel,London,"51 Grove Road, London",51.526834,-0.0364652,4.6,303.0,ChIJAXJ9PyUddkgRX7YRjRwu5Dg,hotels
Islington Inn,London,"366 Essex Road, London",51.544465,-0.088994,3.2,281.0,ChIJA8hShZwcdkgR5gcEXCI5uuU,hotels
HoxtonMix Office,London,"343 Old Street, London",51.5273749,-0.0790239,2.5,2.0,ChIJj8OMWLocdkgRkroEpdW7H_8,hotels
Courthouse Hotel Shoreditch,London,"335-337 Old Street, London",51.5274137,-0.0796113,3.9,982.0,ChIJX9kx97ocdkgRE4zMpHNkSdk,hotels
Hipcamp x Cool Camping,London,"81 Rivington Street, London",51.5265431,-0.07908559999999999,4.4,22.0,ChIJlyZ0YbocdkgROi0NDgC4IMI,hotels
Queen Mary Venues,London,"Queen Mary University of, Mile End Road, London",51.5232567,-0.04037250000000001,4.8,5.0,ChIJnyPjoC8ddkgRMRygBMHusxQ,hotels
Boundary Shoreditch,London,"2-4 Boundary Street, London",51.524475,-0.07629869999999998,4.1,855.0,ChIJgSJZsrAcdkgRDBKu1-IgdkE,hotels
Plum Guide,London,"189 Shoreditch High Street, London",51.5240467,-0.07748859999999999,4.4,266.0,ChIJL99TL6ccdkgRE8FMn6vemt4,hotels
Millenium Apartments,London,"30 Rivington Street, London",51.5259312,-0.0819371,3.0,166.0,ChIJIb5RrLocdkgRKn0ol8Wsiko,hotels
Claredale House,London,"Claredale Street, London",51.531234,-0.0614699,4.3,124.0,ChIJqQMNfMMcdkgRsGiD24cGClo,hotels
Ridley Villas Hostel,London,"47A Ridley Road, London",51.5482176,-0.07272569999999999,2.7,15.0,ChIJU4fXC40cdkgRJetwyp-EAhY,hotels
Cape House,London,"Room 31, Cape House, 39-41 Dalston Lane, London",51.54635800000001,-0.07174810000000002,3.5,15.0,ChIJ29kjf5IcdkgRKJy-dbsyDGw,hotels
ibis London Stratford,London,"1A Romford Road, London",51.5423568,0.0043706,4.1,1167.0,ChIJ4eiFSImn2EcRCTfjmpsvg4s,hotels
Dodi Apartments,London,"High Road Leyton, London",51.5581245,-0.006438299999999999,2.1,13.0,ChIJVVV8auIbdkgRunH9gCs9x5w,hotels
Marlin Apartments Stratford,London,"2 Millstone Close, Windmill Lane, London",51.54491069999999,0.0008476,3.9,343.0,ChIJ3eAKa4in2EcRFSkGhsP90YM,hotels
Travelodge London Stratford,London,"High Street, London",51.53689989999999,-0.0039379,3.8,1906.0,ChIJn9hF3F0ddkgRtZmDEloHbiM,hotels
TravelStay,London,"11 Burford Road, London",51.5374753,-0.0005082999999999999,4.6,18.0,ChIJn_aI6E8bdkgREgJ7WEqdtXI,hotels
The Railway Tavern Hotel,London,"131 Angel Lane, London",51.5450587,0.0001704,4.1,395.0,ChIJTYfDRuyn2EcRF6Esr9iDFS0,hotels
Mailbox 4 U,London,"Harpers Clothing Ltd, 219 Bow Road, London",51.5294018,-0.0162545,,,ChIJi4T7PkQddkgRczSNy_XoNUE,hotels
Moxy London Stratford,London,"86 Great Eastern Road, London",51.5429347,-0.0011075,4.2,2198.0,ChIJ00O6xYmn2EcROpaceXRFRN0,hotels
CityScape Living,London,"329 High Street, London",51.5372442,-0.0024685,1.7,7.0,ChIJj3R-p2AddkgRAKRb0OiVl5U,hotels
Leyton House,London,"157 High Road Leyton, London",51.55457149999999,-0.005499599999999999,3.7,21.0,ChIJJ9IXzn4ddkgRChG57UMaG7s,hotels
Leslie Road Accommodation,London,"46 Leslie Road, London",51.5538835,-0.003142,3.8,30.0,ChIJuY8J-X4ddkgRbluLEnMvuxo,hotels
Andora Apartments,London,"2 Sanderstead Road, London",51.5677778,-0.0330556,4.0,114.0,ChIJaZ-ZMqUddkgRCMrSoKK06sE,hotels
Well Street Hall,London,"150 Well Street, London",51.54250159999999,-0.0484483,4.1,93.0,ChIJlc_ZP-IcdkgR52hfB1-VRvw,hotels
Inner London Hotels,London,"47 Lea Bridge Road, London",51.5590147,-0.0536182,3.2,11.0,ChIJucjib1YcdkgRcDyNOqffr08,hotels
The Lion Head,London,"156-158 Mile End Road, London",51.5209521,-0.04947629999999999,2.5,64.0,ChIJ__-vZNYcdkgR2LjTFVeljQk,hotels
CRLONDON,London,"45 Mile End Road, Bethnal Green, London",51.52078540000001,-0.05315179999999999,2.8,16.0,ChIJxfQvUtEcdkgRV7syo-7Y1eU,hotels
Lion & Key Hotel,London,"475, 477 High Road Leyton, London",51.5643943,-0.0114334,4.4,838.0,ChIJg-MxO4UddkgR2WILLEY_Q8Q,hotels
Shuttleworth Hotel,London,"23-25 Well Street, London",51.540235,-0.0543082,3.1,27.0,ChIJmZVMlOYcdkgRnAKVcRF1jiw,hotels
Host The Hive,London,"65 Three Colts Lane, London",51.52481119999999,-0.05582169999999999,3.8,82.0,ChIJmztLYtAcdkgRp7xLmisIy-I,hotels
Granard House,London,"Bradstock Road, London",51.5445173,-0.0410998,3.7,49.0,ChIJ1UaygxwddkgRHr6QHZQ_rQ0,hotels
Rahal Hackney,London,"355 Wick Road, London",51.54509220000001,-0.03044280000000001,3.7,6.0,ChIJvQcbH1IddkgR0CnysQ5mWUE,hotels
Dyibar Joherol belaa,London,"Homerton, London",51.54784069999999,-0.0426788,,,ChIJj3S-GAAddkgRv8f8ObffwkY,hotels
Booska shire jilacow,London,"Homerton, London",51.54784069999999,-0.0426788,,,ChIJVbhIIAAddkgRXu9vjAEEdA0,hotels
Pu,London,"Homerton, London",51.54784069999999,-0.0426788,,,ChIJK-FgxaQddkgRhll-6CLTXH8,hotels
Mottakin বাসা,London,"Homerton, London",51.54784069999999,-0.0426788,,,ChIJWfO3hDQddkgRdtqwRE_hTWE,hotels
Hospedaje londres octubre,London,"21 Rosina Street, London",51.5474346,-0.0453946,,,ChIJKdpSdjAddkgRhMUd_yY-xCM,hotels
Miri,London,"84 Lauriston Road, London",51.5392239,-0.04571989999999999,,,ChIJ9UjjdgAddkgR7IUu653Ss4g,hotels
Stonemason's Yard - VIVE LIVING,London,"Hackney Wick, London",51.5426326,-0.0248982,3.0,2.0,ChIJSQ8sHWIddkgRXUXBw48Ba2Y,hotels
Maison Christo Property Short Lets & Serviced Accommodation Bow London,London,"10 Eden Way, London",51.5362492,-0.0285751,4.1,7.0,ChIJbZNm8ecddkgRu1J3n9dpsCI,hotels
Plan Studio,London,"94 Wallis Road, London",51.5441317,-0.0226943,,,ChIJ-2s6Jm0ddkgRP-KiKQCdIWU,hotels
Bridgeman House,London,"Saint Thomas's Place, London",51.54111899999999,-0.0528927,,,ChIJedCh71EddkgRBOD5rG8-oI4,hotels
Uk Ulu Klang,London,"153 Glyn Road, Lower Clapton, London",51.5531204,-0.04156770000000001,1.0,1.0,ChIJi1_lUwAddkgREkH2ftq_l2s,hotels
"Holiday Inn London - Brent Cross, an IHG Hotel",London,"Tilling Road, Brent Cross, London",51.5728704,-0.2226727,4.0,852.0,ChIJF4wmtOgQdkgRvrdd1r3835w,hotels
Golders Green Hotel,London,"147-151 Golders Green Road, London",51.5749316,-0.2031857,3.1,209.0,ChIJ01PlVZcQdkgRRMOY8eBkqhE,hotels
The Hide London,London,"230 Hendon Way, London",51.5814534,-0.2262051,4.6,430.0,ChIJM3qy4dwQdkgRqMNTxC0OA98,hotels
King Solomon Hotel,London,"155, 163 Golders Green Road, London",51.5753704,-0.2041333,2.9,1333.0,ChIJpwza95YQdkgRJKZzfi3lGs8,hotels
The Pillar Hotel London,London,"19 Brent Street, London",51.5832573,-0.2164732,4.5,416.0,ChIJe52vy8YQdkgR2yEOXG4Llos,hotels
Hotel Unique,London,"911 Finchley Road, London",51.5726677,-0.1957964,4.1,107.0,ChIJz3Dw35sQdkgR26B8j8EXDRk,hotels
Hotel CG London,London,"198 Golders Green Road, London",51.57668260000001,-0.2050914,3.9,67.0,ChIJrypFE5YQdkgREed2D2_9sZk,hotels
London Backpackers Hostel,London,"Queens Parade, 8-10, Queens Road, London",51.5826601,-0.2262547,4.4,1539.0,ChIJEWSsmdwQdkgRPbB44m_Ah-s,hotels
Central Hotel Golders Green,London,"35, Golders Green, 35 Hoop Lane, London",51.5756275,-0.1974228,3.0,390.0,ChIJr3qT-JgQdkgR8T_U9eWz4Qg,hotels
Martel Guest House,London,"27 The Ridgeway, London",51.5713892,-0.2002094,4.4,124.0,ChIJDxyLo5AQdkgR3L6-eBbJHzs,hotels
Anchor Hotel,London,"10 West Heath Drive, London",51.570642,-0.1934996,3.3,395.0,ChIJVSuNb5wQdkgRMsOVkzd5UJM,hotels
Self Contained Flat Rentals Hendon,London,"148 Brent Street, London",51.5875888,-0.220855,3.7,7.0,ChIJq6quncUQdkgRjwqejnJcCFY,hotels
Brookland Guest House,London,"220 Golders Green Road, London",51.5774045,-0.2060624,2.6,7.0,ChIJIZOZB5YQdkgRNJSabaxeAzA,hotels
Travelodge London Brent Cross,London,"Denmark House, Edgware Road, London",51.5724758,-0.2335174,4.0,1105.0,ChIJgeXLJ-IQdkgR3_kXdy-POX4,hotels
Serviced Apartment Summit,London,"10-14 Accommodation Road, London",51.572322,-0.1991878,,,ChIJm7PxG5oQdkgRam4CznrhwqE,hotels
